"","Age","Height","Weight","Number.of.siblings","Gender","Left...right.handed","Education","Only.child","Village...town","House...block.of.flats","Daily.events","Prioritising.workload","Writing.notes","Workaholism","Thinking.ahead","Final.judgement","Reliability","Keeping.promises","Loss.of.interest","Friends.versus.money","Funniness","Fake","Criminal.damage","Decision.making","Elections","Self.criticism","Judgment.calls","Hypochondria","Empathy","Eating.to.survive","Giving","Compassion.to.animals","Borrowed.stuff","Loneliness","Cheating.in.school","Health","Changing.the.past","God","Dreams","Charity","Number.of.friends","Punctuality","Lying","Waiting","New.environment","Mood.swings","Appearence.and.gestures","Socializing","Achievements","Responding.to.a.serious.letter","Children","Assertiveness","Getting.angry","Knowing.the.right.people","Public.speaking","Unpopularity","Life.struggles","Happiness.in.life","Energy.levels","Small...big.dogs","Personality","Finding.lost.valuables","Getting.up","Interests.or.hobbies","Parents..advice","Questionnaires.or.polls","Internet.usage","Flying","Storm","Darkness","Heights","Spiders","Snakes","Rats","Ageing","Dangerous.dogs","Fear.of.public.speaking","History","Psychology","Politics","Mathematics","Physics","Internet","PC","Economy.Management","Biology","Chemistry","Reading","Geography","Foreign.languages","Medicine","Law","Cars","Art.exhibitions","Religion","Countryside..outdoors","Dancing","Musical.instruments","Writing","Passive.sport","Active.sport","Gardening","Celebrities","Shopping","Science.and.technology","Theatre","Fun.with.friends","Adrenaline.sports","Pets","Smoking","Alcohol","Healthy.eating","Finances","Shopping.centres","Branded.clothing","Entertainment.spending","Spending.on.looks","Spending.on.gadgets","Spending.on.healthy.eating","Music","Slow.songs.or.fast.songs","Dance","Folk","Country","Classical.music","Musical","Pop","Rock","Metal.or.Hardrock","Punk","Hiphop..Rap","Reggae..Ska","Swing..Jazz","Rock.n.roll","Alternative","Latino","Techno..Trance","Opera","Movies","Horror","Thriller","Comedy","Romantic","Sci.fi","War","Fantasy.Fairy.tales","Animated","Documentary","Western","Action"
"860",20,190,125,1,"male","right handed","secondary school","no","city","block of flats",5,2,1,1,4,3,5,4,2,4,4,3,4,5,5,5,5,1,4,1,1,5,5,3,4,1,5,2,3,1,3,"i am often early","sometimes",2,4,3,4,4,5,3,2,5,5,5,5,4,2,4,3,3,3,1,4,3,3,2,"few hours a day",1,1,1,4,2,2,2,5,3,2,3,1,4,2,1,5,3,5,2,1,2,5,4,1,2,5,2,1,4,2,1,1,5,2,1,2,3,4,2,5,3,5,"2","5",3,2,5,5,5,5,4,3,5,3,4,4,2,3,3,4,3,2,2,5,3,3,3,2,3,4,2,5,4,4,5,1,2,5,4,4,4,2,4
"861",20,182,88,2,"male","right handed","secondary school","no","city","block of flats",4,1,2,1,4,1,4,4,2,2,4,1,3,3,4,4,5,1,5,1,4,4,4,1,5,2,2,1,2,1,4,"i am always on time","sometimes",4,5,4,3,3,4,4,3,5,3,5,3,5,4,4,4,3,3,1,3,4,3,3,"few hours a day",1,1,2,1,3,3,2,1,2,1,3,5,4,1,3,5,4,5,3,1,3,3,4,2,4,5,3,3,3,1,1,1,3,1,1,1,2,5,4,5,4,4,"5","3",3,2,3,4,5,3,3,4,5,3,4,3,3,3,3,3,4,4,3,4,3,3,1,3,2,5,3,5,4,4,4,3,5,4,4,4,4,2,4
"862",18,172,55,1,"female","right handed","secondary school","no","city","house/bungalow",4,1,2,1,3,2,4,4,1,4,2,2,1,4,3,2,2,1,2,4,3,2,4,2,5,4,2,2,3,1,4,"i am often running late","sometimes",2,2,2,3,4,2,4,2,5,1,5,5,5,2,4,4,2,3,2,5,1,2,2,"few hours a day",1,2,2,2,5,2,1,3,1,4,4,2,4,2,1,4,3,2,2,2,4,2,5,3,3,3,4,1,4,3,1,2,4,1,1,4,4,4,4,5,5,5,"2","5",2,1,4,2,4,3,4,4,5,3,3,2,1,3,1,3,5,1,2,1,3,3,3,4,1,2,1,5,2,4,4,3,5,5,4,4,3,1,5
"863",21,187,80,2,"male","right handed","college/bachelor degree","no","city","block of flats",5,3,1,3,4,3,5,5,2,4,5,1,1,2,5,4,5,1,4,2,4,5,4,2,4,1,1,5,5,2,4,"i am always on time","sometimes",4,4,2,4,3,4,2,5,5,1,5,3,2,1,5,5,5,5,5,5,5,4,4,"few hours a day",1,1,1,3,1,3,1,1,3,1,3,2,4,4,2,5,5,5,2,1,2,4,5,1,3,5,2,1,4,3,1,1,1,5,1,4,5,5,3,5,4,5,"5","3",4,2,5,5,4,4,5,5,5,4,4,2,2,3,2,5,4,3,1,4,3,4,2,3,5,4,2,5,5,4,5,4,3,4,5,4,4,3,5
"864",21,195,82,1,"male","right handed","secondary school","no","village","block of flats",3,2,1,2,5,4,4,4,4,3,3,2,5,4,5,3,4,2,5,1,3,5,5,3,5,2,3,3,3,1,3,"i am often early","everytime it suits me",2,2,2,3,4,2,3,4,4,3,1,5,4,2,3,3,2,3,4,2,3,3,5,"few hours a day",2,1,2,1,2,5,1,1,3,2,3,4,1,1,1,4,4,3,1,1,4,1,4,1,1,3,1,2,4,3,3,2,1,1,1,4,4,4,3,5,1,5,"5","3",3,3,5,3,2,4,4,4,5,5,3,2,2,4,4,3,2,1,1,2,2,3,3,4,1,5,2,5,4,3,5,2,4,4,5,4,2,1,4
"865",20,185,85,1,"male","right handed","secondary school","no","village","house/bungalow",2,1,2,2,4,4,4,5,4,3,4,3,4,3,5,4,4,1,5,2,3,4,4,4,2,2,4,3,3,1,3,"i am often running late","sometimes",2,2,3,4,3,2,2,3,5,2,4,3,5,2,3,2,3,3,2,5,4,3,4,"few hours a day",2,2,2,3,4,4,3,3,3,4,4,4,2,3,1,4,4,2,1,1,4,3,4,3,3,3,2,1,2,2,1,1,5,5,1,2,2,4,2,5,2,3,"4","5",3,2,1,3,4,2,2,3,5,3,3,2,3,3,4,3,5,4,4,4,3,3,4,4,2,3,3,5,3,5,5,4,5,4,5,5,3,3,4
"866",17,182,79,2,"female","right handed","secondary school","no","city","block of flats",2,3,2,3,4,3,2,4,2,5,2,2,1,3,3,3,3,2,3,2,4,3,3,2,4,3,2,3,4,2,3,"i am often early","sometimes",2,3,3,3,4,2,3,2,2,2,3,4,3,3,4,4,4,3,4,4,3,2,2,"less than an hour a day",3,2,3,2,4,3,4,2,3,2,2,2,3,3,2,4,4,3,2,1,2,3,3,3,2,3,3,2,3,3,1,4,2,3,2,3,4,3,2,4,2,3,"4","3",3,4,3,2,4,3,2,3,4,2,4,3,2,3,4,3,4,2,3,4,2,1,2,4,3,2,2,5,4,4,4,3,4,5,2,3,2,4,2
"867",23,185,90,1,"male","right handed","college/bachelor degree","no","city","block of flats",4,2,3,5,3,3,3,5,1,2,4,4,2,4,5,4,3,1,2,1,1,4,3,3,3,3,3,3,4,2,2,"i am often early","sometimes",1,3,4,3,2,4,4,2,2,2,3,5,3,1,3,3,3,3,3,4,3,2,1,"most of the day",1,1,1,1,1,1,1,2,1,5,5,4,3,2,3,5,5,2,4,4,5,4,4,5,3,2,3,4,2,1,1,1,3,5,1,2,1,4,3,2,2,3,"2","5",4,1,1,3,4,2,3,4,4,3,2,3,3,4,4,2,5,4,4,3,4,2,4,4,1,1,3,3,1,3,4,2,4,5,2,3,4,4,4
"868",25,172,56,1,"female","right handed","masters degree","no","city","block of flats",3,2,3,3,5,3,5,4,2,3,2,3,1,3,5,4,5,1,4,1,2,4,5,2,1,2,2,3,3,2,3,"i am always on time","never",4,4,3,3,1,3,2,2,5,2,2,5,3,3,4,4,1,4,3,3,5,4,4,"few hours a day",2,1,1,5,5,4,3,3,1,5,4,5,4,3,3,5,4,3,4,2,3,4,3,4,2,4,1,1,4,1,1,1,4,1,2,2,3,5,1,3,1,5,"1","3",4,4,3,3,3,3,4,4,5,3,4,2,4,2,3,4,3,1,1,1,3,1,3,3,4,1,1,5,1,2,5,3,2,2,3,4,4,2,4
"869",18,187,85,0,"male","right handed","secondary school","yes","village","house/bungalow",2,3,2,2,3,4,3,2,3,3,1,1,2,4,3,2,4,1,3,2,4,3,4,2,2,4,2,4,3,2,4,"i am always on time","everytime it suits me",3,4,2,4,2,3,2,4,2,2,4,2,3,3,5,3,2,4,2,4,2,4,3,"few hours a day",4,2,2,3,1,2,4,4,2,3,2,1,3,2,2,4,3,2,1,2,4,5,4,2,1,3,2,1,3,3,2,4,4,5,2,3,3,2,1,4,3,4,"5","5",2,4,2,3,4,2,1,5,5,4,3,4,3,2,4,4,4,3,2,5,2,2,3,1,3,2,2,4,3,2,5,5,2,3,3,4,1,2,4
"870",18,170,54,1,"female","right handed","secondary school","no","city","block of flats",4,1,2,5,2,5,3,3,3,5,5,3,1,5,5,5,5,3,5,1,4,5,5,4,5,3,5,3,3,1,4,"i am always on time","everytime it suits me",4,1,3,4,2,4,3,5,1,3,4,2,4,5,2,3,3,3,4,5,1,2,4,"few hours a day",1,2,2,4,3,1,1,2,1,3,5,5,1,1,1,4,1,1,4,2,4,4,5,4,1,1,2,1,5,3,3,1,2,4,1,2,5,5,5,5,4,5,"2","5",3,5,4,4,5,5,3,4,5,3,2,1,2,5,4,4,5,3,3,2,1,3,5,5,2,1,1,5,2,2,4,4,1,5,5,5,5,2,2
"871",25,168,63,1,"female","right handed","masters degree","no","city","house/bungalow",4,2,2,4,3,3,4,4,2,5,2,3,1,2,5,2,3,2,4,4,2,4,3,1,2,2,2,3,5,3,4,"i am often early","sometimes",2,4,3,4,2,3,2,5,2,3,2,4,5,2,4,5,2,3,4,2,4,3,3,"few hours a day",5,2,3,3,4,4,3,3,2,2,2,2,3,3,2,3,2,1,2,2,4,3,4,2,5,2,3,2,3,2,1,1,2,2,3,2,4,2,3,4,2,2,"2","1",4,4,4,4,3,3,2,4,5,4,4,2,1,2,1,5,3,3,2,3,1,1,1,2,3,4,1,5,3,3,4,4,2,2,3,4,2,2,2
"872",21,180,73,1,"male","right handed","college/bachelor degree","no","village","house/bungalow",1,1,1,1,5,1,5,5,5,5,5,3,1,1,5,5,5,1,1,3,1,5,5,5,3,4,5,5,3,1,5,"i am often early","only to avoid hurting someone",3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"most of the day",3,1,1,1,5,5,1,1,1,3,5,4,4,5,5,5,5,4,3,5,3,5,4,4,5,5,5,3,4,1,1,1,3,1,2,1,5,5,5,5,5,5,"2","5",3,1,5,5,5,5,5,5,5,3,3,2,1,4,3,3,5,4,2,2,3,4,5,4,2,3,3,5,2,3,5,4,2,3,4,5,4,2,4
"873",20,182,73,1,"male","right handed","secondary school","no","village","house/bungalow",2,2,2,3,5,2,3,3,1,4,3,4,1,5,4,5,2,1,3,2,2,2,4,3,2,2,2,1,4,1,3,"i am often running late","only to avoid hurting someone",4,4,3,3,2,3,2,2,4,1,1,3,4,2,3,4,2,3,2,5,4,3,3,"few hours a day",2,2,2,3,2,2,2,2,4,3,2,3,1,1,4,4,4,1,5,5,2,1,2,5,1,5,3,3,2,1,5,1,4,4,1,2,3,5,3,5,2,2,"2","3",2,3,3,1,4,3,2,3,5,3,2,3,1,3,3,3,5,3,2,2,2,3,2,5,1,4,1,5,2,4,4,3,4,3,2,3,3,2,4
"874",21,179,74,0,"male","right handed","secondary school","yes","city","block of flats",2,1,1,2,2,1,3,4,5,3,2,2,3,4,1,3,3,2,2,1,4,4,5,2,5,3,3,3,3,1,3,"i am often running late","sometimes",2,4,3,2,2,2,4,3,3,2,3,4,3,2,4,4,3,4,2,4,3,3,3,"few hours a day",1,1,3,5,2,2,2,3,4,4,3,4,2,2,1,4,4,2,2,1,2,3,4,2,1,4,3,1,5,2,1,1,5,5,1,1,3,3,3,5,3,2,"2","5",3,3,3,4,4,4,3,4,4,4,4,2,2,3,3,3,4,2,1,3,3,3,3,3,2,4,3,5,4,3,5,3,5,5,3,3,5,2,4
"875",18,162,54,1,"female","right handed","secondary school","no","city","house/bungalow",2,1,1,1,4,2,2,4,1,3,3,1,2,3,1,2,5,1,3,2,1,3,3,2,5,2,2,4,3,1,3,"i am always on time","sometimes",2,4,3,3,4,4,5,4,3,2,4,4,3,2,4,4,3,3,2,3,4,4,3,"few hours a day",1,1,2,1,2,3,4,3,4,3,3,3,2,1,1,4,2,4,3,2,1,2,3,2,3,2,1,1,2,1,1,1,5,5,1,2,5,2,3,5,5,4,"5","5",1,4,5,4,3,4,2,2,5,3,5,1,1,1,2,3,2,1,2,3,2,2,2,2,5,3,1,5,4,4,4,4,2,3,2,3,2,1,4
"876",20,173,60,2,"female","right handed","secondary school","no","village","house/bungalow",1,4,5,2,2,3,2,2,3,5,5,1,4,3,2,2,3,1,3,3,5,5,3,3,5,3,4,1,3,2,5,"i am often early","only to avoid hurting someone",3,4,3,3,4,3,1,3,3,3,3,5,3,4,4,4,4,3,5,3,5,3,3,"few hours a day",1,1,3,4,1,2,2,2,3,5,1,4,1,1,1,5,5,1,2,1,1,2,1,5,1,5,3,1,5,2,1,1,1,5,3,3,3,4,1,5,5,5,"4","3",3,1,3,4,5,3,3,5,5,3,3,1,1,1,1,3,2,1,1,4,1,1,1,3,1,4,1,5,1,3,3,3,3,2,4,4,3,1,5
"877",19,182,72,1,"male","right handed","secondary school","yes","city","block of flats",4,4,5,5,5,2,4,5,5,1,4,1,1,3,5,4,4,1,2,2,4,5,5,4,5,4,3,1,4,4,5,"i am often early","sometimes",2,5,3,4,5,4,5,5,4,4,5,1,4,2,4,5,2,4,3,1,4,3,4,"few hours a day",1,1,1,1,2,1,3,1,2,1,2,2,4,5,4,5,5,1,5,5,1,2,3,5,1,5,3,1,2,3,5,1,5,5,1,3,3,4,2,5,5,4,"4","3",4,5,4,4,4,4,3,4,5,3,3,1,2,3,1,4,1,1,1,5,5,4,4,1,3,3,1,5,2,3,5,4,5,5,4,5,4,2,4
"878",22,189,89,2,"male","right handed","secondary school","no","city","house/bungalow",5,3,4,4,4,2,5,5,3,5,4,1,1,3,5,5,5,1,4,2,5,4,5,3,3,4,3,5,3,4,5,"i am always on time","sometimes",3,3,2,3,4,1,4,5,2,3,5,3,5,2,4,5,3,3,5,4,5,5,3,"few hours a day",1,1,1,1,1,1,1,2,4,3,4,5,5,3,1,4,4,4,2,1,5,5,5,3,3,4,3,5,5,5,5,3,5,5,1,1,1,3,5,5,2,2,"1","3",3,4,3,2,4,3,3,4,5,3,1,3,5,3,1,1,5,3,4,3,3,4,5,5,2,1,1,5,1,3,3,3,1,5,3,4,5,1,5
"879",26,182,76,3,"male","left handed","secondary school","yes","city","house/bungalow",4,4,4,2,4,3,5,5,4,3,2,4,2,5,5,3,5,1,4,2,5,5,5,2,4,4,3,1,3,4,4,"i am often early","only to avoid hurting someone",2,4,4,2,4,4,2,2,4,4,5,3,4,2,4,4,3,3,3,4,5,4,2,"less than an hour a day",3,2,2,4,2,3,4,2,3,3,2,4,4,4,2,4,4,2,4,4,3,4,4,5,5,4,5,4,4,2,4,3,4,5,1,4,2,4,2,5,5,4,"1","1",5,4,2,4,4,5,5,5,4,2,2,2,2,4,5,4,4,2,2,5,4,4,4,3,2,4,3,5,4,4,5,4,2,4,4,4,2,2,4
"880",23,185,87,0,"male","right handed","secondary school","yes","city","block of flats",4,5,1,4,3,1,4,4,2,3,2,1,5,2,5,2,5,1,4,3,4,5,3,2,4,4,2,1,3,2,2,"i am always on time","never",2,3,3,4,4,2,4,4,4,4,5,4,3,2,4,5,3,3,2,2,5,3,1,"less than an hour a day",3,2,1,2,1,1,1,2,2,3,2,2,3,4,5,2,4,5,2,2,4,3,3,2,4,5,2,2,1,2,2,1,5,5,1,2,3,4,1,5,4,5,"2","3",3,2,1,3,4,4,4,2,4,5,5,1,4,2,1,2,4,5,3,2,1,2,4,4,2,5,2,5,5,5,5,1,4,2,2,2,4,2,5
"881",18,162,54,1,"female","right handed","secondary school","no","city","house/bungalow",2,1,1,1,5,3,3,5,1,3,3,1,1,3,3,2,5,1,4,2,1,4,4,2,5,2,2,4,3,1,3,"i am always on time","sometimes",3,3,3,4,4,5,5,4,3,2,4,3,3,3,4,4,3,4,2,3,4,4,3,"few hours a day",1,1,1,1,2,3,4,2,4,3,3,3,2,1,1,4,2,4,2,2,1,2,3,2,4,3,1,2,4,1,1,1,5,5,1,2,5,2,3,5,4,4,"5","5",1,4,5,4,4,4,2,3,5,3,5,1,2,1,2,3,2,1,3,4,2,2,2,1,5,4,1,5,4,4,4,4,3,3,2,3,2,1,5
"882",18,170,54,1,"female","right handed","secondary school","no","city","block of flats",4,2,2,5,3,5,3,5,4,5,5,3,1,5,5,5,5,2,5,1,4,5,5,3,5,3,4,3,3,4,3,"i am always on time","everytime it suits me",3,1,3,5,2,4,5,5,2,2,5,3,4,4,2,3,3,3,4,5,2,2,4,"few hours a day",1,2,3,4,4,1,1,2,1,3,5,4,2,1,1,4,1,1,4,1,5,4,5,4,1,2,4,1,5,2,5,1,3,3,1,1,5,5,5,5,4,5,"2","5",5,4,4,4,5,5,3,5,5,3,1,1,3,5,5,4,5,2,2,1,1,4,5,5,2,1,1,5,2,1,5,5,1,5,5,5,5,2,2
"883",16,168,54,1,"female","right handed","primary school","no","city","block of flats",3,2,1,2,3,3,4,4,1,5,2,2,2,3,1,4,3,1,4,2,5,2,5,3,5,3,4,4,3,2,4,"i am often running late","sometimes",3,4,5,3,2,1,3,5,4,4,2,5,5,5,4,4,3,3,4,5,3,4,4,"few hours a day",2,1,1,5,1,2,1,1,3,5,3,3,1,1,1,4,1,1,5,5,4,3,4,4,1,1,3,2,3,1,3,3,5,4,2,3,4,1,2,5,2,1,"4","3",3,2,4,3,3,4,4,4,5,4,4,1,1,2,1,2,4,3,5,3,2,2,3,2,1,4,1,5,1,3,5,5,1,1,4,4,1,1,3
"884",19,168,57,2,"female","right handed","secondary school","no","village","house/bungalow",2,1,1,1,3,2,4,4,3,5,3,2,3,1,5,3,3,1,4,2,2,3,5,4,5,2,4,2,3,2,3,"i am always on time","sometimes",2,4,5,4,2,3,5,5,3,5,4,4,1,4,3,3,3,3,2,3,3,4,4,"few hours a day",1,1,2,3,1,3,4,5,3,4,4,4,3,1,1,5,3,2,2,1,5,2,5,2,4,1,2,1,3,2,1,1,3,1,2,3,2,2,4,5,3,1,"2","5",2,4,2,2,3,2,4,2,5,3,3,1,1,2,3,4,3,1,1,2,3,4,3,3,4,3,1,5,2,3,5,5,5,2,5,4,2,1,4
"885",19,175,58,1,"female","right handed","college/bachelor degree","no","city","house/bungalow",4,1,1,2,1,5,5,5,5,4,5,4,5,3,4,5,5,1,1,1,1,5,5,4,5,5,2,4,3,1,5,"i am always on time","sometimes",2,5,1,4,1,3,3,1,5,5,5,5,5,5,4,5,5,3,1,5,5,3,1,"few hours a day",1,4,4,1,5,5,5,5,5,5,3,2,1,4,2,5,3,5,1,1,5,3,5,1,1,5,5,1,3,3,1,1,5,3,1,5,5,1,5,5,1,5,"2","5",4,1,5,5,4,5,5,4,5,3,4,2,1,4,1,4,5,3,4,3,4,4,4,5,1,4,1,5,1,2,5,5,3,1,5,5,4,1,5
"886",23,183,165,0,"female","right handed","secondary school","yes","city","house/bungalow",2,1,2,1,3,3,3,4,5,3,2,3,1,2,4,4,5,1,4,1,3,5,5,2,5,3,1,5,3,4,4,"i am often running late","sometimes",3,4,2,4,4,2,3,2,5,2,4,2,5,2,4,4,5,3,3,5,3,4,2,"few hours a day",1,1,2,4,1,1,1,4,3,2,3,2,2,2,1,3,1,4,4,3,4,2,4,5,5,4,2,3,5,1,1,1,3,1,5,4,4,4,4,5,2,5,"5","3",2,2,3,3,4,4,4,5,3,4,3,2,2,2,3,4,4,4,1,5,4,2,3,1,1,3,1,4,2,4,4,3,1,5,4,4,3,1,2
"887",21,187,85,1,"male","right handed","secondary school","no","city","block of flats",2,1,1,1,1,3,3,4,4,3,3,2,4,1,3,1,4,1,3,4,2,2,3,2,5,1,2,1,4,1,5,"i am often running late","only to avoid hurting someone",3,5,2,2,5,1,2,2,5,3,4,1,1,1,4,5,5,4,2,4,5,2,3,"few hours a day",1,1,1,1,1,1,1,3,1,2,1,1,4,4,4,5,5,2,1,1,1,4,4,1,2,5,1,3,1,1,4,1,1,4,1,1,1,5,3,5,5,1,"5","5",1,2,1,4,4,2,5,1,5,5,3,2,1,3,1,3,4,5,4,1,1,1,3,4,1,2,1,5,5,5,2,1,5,4,1,2,1,1,5
"888",19,180,75,1,"male","right handed","secondary school","yes","city","house/bungalow",2,4,3,2,4,3,2,4,3,1,2,3,4,2,3,3,2,4,3,4,2,3,4,3,2,4,4,3,3,4,2,"i am often early","only to avoid hurting someone",3,4,2,4,3,2,4,3,4,2,3,4,3,2,4,3,2,3,4,3,2,3,2,"less than an hour a day",2,3,4,4,3,2,2,3,5,3,2,3,2,3,1,3,3,4,3,2,3,4,3,4,2,3,3,3,2,3,2,3,3,3,2,4,2,3,2,4,2,3,"2","5",2,4,3,2,4,3,2,4,4,3,3,2,4,3,3,2,5,3,2,4,3,2,3,2,1,3,2,2,3,2,4,2,3,2,4,2,3,3,4
"889",20,175,58,1,"female","right handed","college/bachelor degree","no","city","house/bungalow",4,2,1,3,1,1,4,4,1,5,2,2,1,2,5,3,3,4,5,2,5,5,5,2,2,5,3,3,3,2,4,"i am always on time","sometimes",3,3,2,4,4,3,2,5,4,2,3,4,2,5,4,3,5,4,3,4,4,4,2,"less than an hour a day",2,2,2,3,3,3,5,4,2,3,4,5,3,1,1,5,4,3,5,5,5,3,4,5,3,1,3,2,4,5,1,1,5,4,2,4,4,2,5,5,5,5,"2","3",4,2,4,3,4,4,3,4,5,3,3,2,1,2,2,4,4,3,2,2,1,2,4,2,5,2,2,5,4,5,5,5,1,4,4,1,4,2,2
"890",22,170,55,1,"female","right handed","college/bachelor degree","no","city","block of flats",4,5,5,2,3,1,5,4,1,5,5,3,5,3,4,4,4,2,4,1,5,3,3,4,5,4,3,1,4,2,4,"i am often running late","never",2,3,2,4,5,4,4,3,5,3,5,3,3,1,4,2,3,3,3,5,3,2,2,"few hours a day",4,1,2,1,4,4,5,1,5,4,5,3,1,1,1,5,4,3,3,1,5,5,5,4,2,4,4,2,4,4,5,5,1,3,5,5,2,4,5,5,5,1,"2","3",3,1,1,4,1,2,1,5,5,3,3,3,4,5,3,3,4,3,2,2,3,3,5,4,2,2,2,5,3,4,5,5,4,4,4,4,5,2,3
"891",20,180,57,1,"male","right handed","secondary school","no","city","block of flats",4,2,4,2,5,3,4,5,3,2,5,4,4,2,5,3,5,1,2,2,3,2,5,3,5,4,4,3,4,1,4,"i am often early","sometimes",3,2,4,5,2,5,5,4,2,2,5,5,1,2,4,5,1,3,3,5,5,3,2,"few hours a day",1,1,1,2,2,3,1,1,5,4,1,1,1,4,4,5,5,2,2,1,1,5,3,1,4,5,1,1,3,1,2,1,5,5,1,5,4,5,1,5,5,3,"2","3",3,3,4,5,4,5,5,4,5,3,5,1,2,3,2,4,3,1,1,4,2,2,3,1,1,4,1,5,2,2,5,3,5,4,2,2,1,2,5
"892",21,178,75,2,"male","right handed","secondary school","no","village","house/bungalow",3,1,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"i am often early","only to avoid hurting someone",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"few hours a day",1,1,2,1,3,4,1,1,3,3,4,3,3,2,1,4,3,3,3,2,2,3,3,2,2,4,3,2,3,3,1,1,2,4,2,3,3,3,2,5,4,4,"5","3",2,3,3,3,3,3,3,3,5,3,4,3,2,1,3,4,4,2,2,2,4,1,3,2,2,3,1,5,3,5,5,3,5,5,4,5,5,3,5
"893",19,181,70,1,"male","right handed","secondary school","yes","city","block of flats",3,2,4,3,4,1,3,3,3,4,4,2,4,3,5,3,4,2,3,2,2,3,3,2,5,3,2,1,4,2,4,"i am always on time","sometimes",2,4,3,3,3,4,4,3,3,4,4,4,5,1,4,3,4,3,3,4,3,3,2,"few hours a day",1,1,1,3,3,3,2,1,3,2,3,2,3,4,4,4,4,3,1,2,1,3,4,1,1,5,2,1,2,3,2,1,4,3,1,1,2,4,3,4,4,2,"2","3",1,3,2,4,5,2,4,3,5,3,3,3,2,2,3,3,5,3,2,3,2,2,3,1,2,1,2,5,2,3,5,3,2,3,3,4,4,1,3
"894",17,165,58,0,"female","right handed","primary school","yes","village","house/bungalow",4,2,3,2,3,4,3,2,2,4,3,2,3,2,3,4,3,2,3,4,3,2,3,3,2,3,4,3,2,3,4,"i am always on time","only to avoid hurting someone",2,3,2,4,3,3,2,4,3,2,3,4,3,2,4,3,2,3,4,2,3,3,2,"less than an hour a day",2,3,4,3,2,2,2,3,3,2,2,2,3,3,2,3,2,4,2,3,2,2,4,3,2,3,2,3,2,2,2,2,3,4,2,3,2,3,3,4,2,2,"4","3",2,4,2,3,2,3,3,4,5,3,2,3,4,3,2,2,4,3,2,4,3,2,3,2,2,3,4,2,3,2,4,3,2,3,3,2,4,3,2
"895",19,158,45,2,"female","right handed","secondary school","no","city","house/bungalow",3,4,4,3,3,2,5,5,2,5,3,1,1,4,3,1,3,1,5,1,5,5,5,2,3,5,2,2,3,2,4,"i am always on time","only to avoid hurting someone",2,4,2,4,3,3,3,3,3,2,3,5,4,4,4,5,2,3,3,5,3,4,3,"few hours a day",4,2,2,2,3,5,4,5,3,4,2,3,1,1,1,5,4,2,2,2,2,5,3,1,1,1,4,1,5,5,1,2,4,5,2,3,5,4,3,5,5,4,"2","3",4,4,4,4,4,4,4,4,5,4,3,1,1,2,3,3,5,3,2,2,4,3,4,2,2,1,1,5,2,3,5,5,4,4,5,5,4,2,2
"896",16,162,65,1,"male","right handed","secondary school","yes","village","house/bungalow",2,2,5,2,2,2,2,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,"i am often running late","sometimes",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"few hours a day",1,2,2,2,3,3,4,3,4,4,2,2,2,1,2,2,2,1,2,2,1,4,3,2,1,2,2,1,3,1,1,1,5,5,2,2,2,2,2,4,4,4,"1","3",3,3,3,3,3,3,3,3,4,4,4,2,3,2,2,3,3,1,3,4,3,3,2,1,2,3,2,4,3,3,5,2,3,3,3,3,3,2,4
"897",22,174,83,1,"male","right handed","college/bachelor degree","no","village","house/bungalow",5,2,3,3,3,1,4,3,3,5,3,2,2,3,5,4,3,2,4,1,3,4,2,2,5,3,2,1,3,2,5,"i am often early","sometimes",3,5,2,4,4,3,3,4,3,2,4,3,5,1,4,3,4,3,3,4,3,3,3,"few hours a day",2,2,2,2,2,5,3,3,3,2,4,2,4,1,1,5,4,2,1,1,5,4,4,1,2,2,4,1,4,1,2,4,3,2,1,1,2,4,4,5,4,3,"2","5",3,4,4,2,5,2,3,3,5,3,2,3,4,3,4,2,5,3,3,1,2,4,4,4,3,1,2,5,4,4,3,2,2,3,2,2,3,2,3
"898",23,183,85,2,"male","left handed","college/bachelor degree","no","city","block of flats",2,3,2,4,2,3,2,4,3,2,3,2,4,1,3,2,3,4,2,4,3,2,3,2,4,2,3,2,3,3,2,"i am often running late","only to avoid hurting someone",2,4,3,2,3,4,2,3,2,4,1,2,3,2,4,2,3,4,3,4,2,3,2,"few hours a day",2,3,2,4,2,3,2,1,2,3,2,3,2,4,2,3,2,2,1,1,2,2,3,2,4,3,2,3,2,3,4,3,2,3,2,3,2,4,3,4,3,3,"5","1",3,2,4,3,2,4,3,2,5,3,2,2,3,1,2,4,3,1,2,3,2,3,2,4,3,2,3,4,2,3,2,3,2,4,3,2,3,3,2
